1232280300,MDT,5
1328865517,MET,5
2137672992,MGM,5
121568258,MHK,1
221486391,MKC,1
158306468,MLM,1
446982675,MMC,3
461939299,MMM,3
546318649,MNST,3
1711930838,MO,5
503053411,MON,3
1131343546,MOS,4
1085639655,MPC,4
2452780440,MRK,5
3336904390,MRO,5
2326356607,MS,5
5631888795,MSFT,5
268170437,MSI,1
184336296,MTB,1
39221731,MTD,1
7666176775,MU,5
1509156259,MYL,5
762665946,NAVI,4
1286381510,NBL,5
468769118,NCLH,3
220615576,NDAQ,1
424154987,NEE,2
1347835733,NEM,5
1654423511,NFLX,5
717564591,NFX,4
646332552,NI,3
2413366151,NKE,5
745648003,NLSN,4
194492494,NOC,1
821365514,NOV,4
1519606144,NRG,5
436293565,NSC,3
740661561,NTAP,4
282389822,NTRS,2
681244547,NUE,4
4302783980,NVDA,5
1212097166,NWL,4
129719245,NWS,1
489377181,NWSA,3
440527303,O,3
801345322,OKE,4
487730580,OMC,3
3419839199,ORCL,5
323681659,ORLY,2
1121943329,OXY,4
499054623,PAYX,3
726799359,PBCT,4
476440817,PCAR,3
879572699,PCG,4
113426727,PCLN,1
332225345,PDCO,2
711234090,PEG,4
914553870,PEP,4
4935113588,PFE,5
276261738,PFG,1
1830955867,PG,5
765421862,PGR,4
245892353,PH,1
1258270188,PHM,5
219409756,PKG,1
156901453,PKI,1
595078137,PLD,3
1039318864,PM,4
543254196,PNC,3
245452819,PNR,1
167484319,PNW,1
355252411,PPG,2
882804692,PPL,4
415551109,PRGO,2
459719363,PRU,3
211204706,PSA,1
544206013,PSX,3
250397858,PVH,1
387760100,PWR,2
341821258,PX,2
455108069,PXD,3
2795915923,QCOM,5
383382339,RCL,2
104452721,RE,1
286831255,REG,2
223164103,REGN,1
3700947335,RF,5
261755170,RHI,1
420984115,RHT,2
196289452,RJF,1
380842258,RL,2
208244236,RMD,1
215515518,ROK,1
107553121,ROP,1
731623298,ROST,4
1495637109,RRC,5
289409231,RSG,2
363257642,RTN,2
297170674,SBAC,2
2333315537,SBUX,5
370189293,SCG,2
1754425552,SCHW,5
552879470,SEE,3
154830798,SHW,1
474417402,SIG,3
276401805,SJM,1
1809371949,SLB,5
191514367,SLG,1
151257477,SNA,1
398964274,SNI,2
271613224,SNPS,1
1187133701,SO,4
454784662,SPG,3
276969206,SPGI,2
205228755,SRCL,1
290640314,SRE,2
857673624,STI,4
485469189,STT,3
1268808734,STX,5
364543734,STZ,2
237810852,SWK,1
510560383,SWKS,3
1746489359,SYF,5
292543705,SYK,2
1662005926,SYMC,5
717286615,SYY,4
6350870837,T,5
392052954,TAP,2
191764309,TDG,1
361431956,TEL,2
1830595044,TGT,5
413872210,TIF,2
1053406428,TJX,4
111734860,TMK,1
389448307,TMO,2
833237019,TPR,4
785615260,TRIP,4
415254037,TROW,2
371275257,TRV,2
550989328,TSCO,3
655663540,TSN,3
315610389,TSS,2
1200430079,TWX,4
1150543824,TXN,4
381641421,TXT,2
1395139598,UAA,5
1088192615,UAL,4
343835269,UDR,2
199746415,UHS,1
258539388,ULTA,1
772774288,UNH,4
300344140,UNM,2
915303084,UNP,4
680556708,UPS,4
383259592,URI,2
1501655445,USB,5
762508880,UTX,4
1926167036,V,5
211619640,VAR,1
750177852,VFC,4
1282293043,VIAB,5
995577863,VLO,4
313490307,VMC,2
253041281,VNO,1
204778090,VRSK,1
203044374,VRSN,1
444619359,VRTX,3
430370110,VTR,3
3902386278,VZ,5
126863799,WAT,1
1369288237,WBA,5
1040259407,WDC,4
412629732,WEC,2
4605674198,WFC,5
210465650,WHR,1
421444282,WM,2
1592829841,WMB,5
2233511765,WMT,5
1073405237,WU,4
821494020,WY,4
275315784,WYN,1
499578782,WYNN,3
259878786,XEC,1
659817958,XEL,3
485853301,XL,3
643410766,XLNX,3
2747290888,XOM,5
407171189,XRAY,2
598729719,XRX,3
294657337,XYL,2
543984279,YUM,3
340913979,ZBH,2
623452328,ZION,3
676240752,ZTS,3
