2014,name,quintile
572795464,A,3
3124304404,AAL,5
200390646,AAP,1
15934013092,AAPL,5
2303234955,ABBV,5
426892559,ABC,2
1513941720,ABT,5
703881282,ACN,4
847261496,ADBE,4
552784464,ADI,3
899932216,ADM,4
432530663,ADP,3
178652071,ADS,1
640358764,ADSK,3
414604046,AEE,2
682384581,AEP,3
1288462995,AES,5
610900960,AET,3
504600546,AFL,3
636312887,AGN,3
2094531302,AIG,5
310672907,AIV,2
139006737,AIZ,1
210246041,AJG,1
511003003,AKAM,3
243180162,ALB,1
237432027,ALGN,1
372719952,ALK,2
607721724,ALL,3
194455513,ALLE,1
343587828,ALXN,2
3378327833,AMAT,5
5983316677,AMD,5
251521804,AME,1
121111459,AMG,1
898117252,AMGN,4
249144712,AMP,1
500030288,AMT,3
1030203688,AMZN,4
732394222,ANDV,4
113918322,ANSS,1
532030194,ANTM,3
363328586,AON,2
303949232,AOS,2
865025217,APA,4
1253056935,APC,4
345415124,APD,2
301088411,APH,2
104801590,ARE,1
1720482792,ARNC,5
1812341379,ATVI,5
209987882,AVB,1
604682866,AVGO,3
212613432,AVY,1
176273560,AWK,1
959750089,AXP,4
105106145,AYI,1
65455893,AZO,1
1093890667,BA,4
21596355815,BAC,5
708444674,BAX,4
926432241,BBT,4
1695666371,BBY,5
251364895,BDX,1
502859793,BEN,3
223045324,BF.B,1
368702823,BIIB,2
1342831255,BK,5
156000992,BLK,1
489660534,BLL,3
1943185434,BMY,5
876400700,BRK.B,4
3033892142,BSX,5
383666819,BWA,2
196738084,BXP,1
5178361276,C,5
701326940,CA,4
873144729,CAG,4
516264151,CAH,3
1258228898,CAT,4
350615819,CB,2
501663345,CBG,3
166778044,CBOE,1
2180924061,CBS,5
651675390,CCI,3
997131024,CCL,4
793269329,CDNS,4
1448515548,CELG,5
440757699,CERN,3
1008271875,CF,4
174951305,CFG,1
351458518,CHD,2
2564153984,CHK,5
413705334,CHRW,2
300719010,CHTR,2
430385186,CI,3
148031929,CINF,1
796438448,CL,4
282984232,CLX,2
386338686,CMA,2
7454569966,CMCSA,5
418167953,CME,2
119327271,CMG,1
369151865,CMI,2
589850510,CMS,3
367087608,CNC,2
1016224862,CNP,4
758014743,COF,4
1592921019,COG,5
200330464,COL,1
133453338,COO,1
1566676082,COP,5
525698181,COST,3
227502743,COTY,1
324162612,CPB,2
1385713389,CRM,5
8276154232,CSCO,5
1680193862,CSX,5
152888065,CTAS,1
1108233459,CTL,4
1093056088,CTSH,4
665128411,CTXS,3
1174533582,CVS,4
1646123511,CVX,5
334900334,CXO,2
617173500,D,3
3261115064,DAL,5
799967899,DE,4
662827268,DFS,3
