554097931,LKQ,3
148565600,LLL,1
1204505496,LLY,4
498439085,LMT,3
574244940,LNC,3
387722212,LNT,2
1392236228,LOW,5
643540181,LRCX,3
497655163,LUK,3
1766895632,LUV,5
865473924,LYB,4
1639940521,M,5
1051130579,MA,4
211723471,MAA,1
260240243,MAC,1
976029223,MAR,4
1022015974,MAS,4
1033047147,MAT,4
1386885372,MCD,5
581847948,MCHP,3
494539849,MCK,2
295017777,MCO,1
2266048432,MDLZ,5
1368196581,MDT,4
1843326953,MET,5
1709979837,MGM,5
147954617,MHK,1
188029360,MKC,1
200168230,MLM,1
537762401,MMC,3
519809432,MMM,3
961164636,MNST,4
1568089432,MO,5
910902387,MON,4
1415489034,MOS,5
1601636648,MPC,5
2567794606,MRK,5
5773804411,MRO,5
3651190766,MS,5
7820699590,MSFT,5
360344376,MSI,2
242888489,MTB,1
53406744,MTD,1
6811379053,MU,5
1489585165,MYL,5
890164925,NAVI,4
1059793726,NBL,4
535906255,NCLH,3
245062503,NDAQ,1
567882537,NEE,3
2169062199,NEM,5
3234963361,NFLX,5
916412493,NFX,4
729965697,NI,3
2481195725,NKE,5
601178720,NLSN,3
265579954,NOC,1
1321010791,NOV,4
1471249299,NRG,5
432784382,NSC,2
875339823,NTAP,4
346797497,NTRS,2
728233898,NUE,3
2790035685,NVDA,5
1208469937,NWL,4
287430908,NWS,1
839187860,NWSA,4
478129109,O,2
678621361,OKE,3
414396891,OMC,2
3458671287,ORCL,5
201181590,ORLY,1
1173962437,OXY,4
568042023,PAYX,3
1001755268,PBCT,4
569210662,PCAR,3
680488511,PCG,3
146497399,PCLN,1
295334114,PDCO,1
750786955,PEG,3
1136275303,PEP,4
7846172075,PFE,5
428324213,PFG,2
3030661217,PG,5
823112540,PGR,4
307480517,PH,2
1388615746,PHM,5
260852450,PKG,1
179888627,PKI,1
762478787,PLD,3
1168818059,PM,4
693491541,PNC,3
352501765,PNR,2
200596032,PNW,1
407637654,PPG,2
1186308987,PPL,4
558346624,PRGO,3
685136880,PRU,3
214768347,PSA,1
754890519,PSX,3
284454879,PVH,1
629446580,PWR,3
337157165,PX,2
566553475,PXD,3
2570146062,QCOM,5
667003001,RCL,3
78907529,RE,1
183101783,REG,1
227923925,REGN,1
5241138618,RF,5
337816034,RHI,2
402665545,RHT,2
229870034,RJF,1
293237463,RL,1
250312213,RMD,1
239959650,ROK,1
147684602,ROP,1
722110611,ROST,3
1204301105,RRC,4
375795154,RSG,2
472007229,RTN,2
279929672,SBAC,1
2343759515,SBUX,5
214984654,SCG,1
2462120057,SCHW,5
453287547,SEE,2
212100992,SHW,1
412953899,SIG,2
231312166,SJM,1
1807417277,SLB,5
224967457,SLG,1
125695148,SNA,1
299548424,SNI,1
221137763,SNPS,1
1368428064,SO,4
340518208,SPG,2
314244339,SPGI,2
301094509,SRCL,1
332234123,SRE,2
1038876713,STI,4
675692120,STT,3
1474931130,STX,5
384021618,STZ,2
281132837,SWK,1
795528111,SWKS,3
2033571785,SYF,5
377611990,SYK,2
2284326198,SYMC,5
1013857124,SYY,4
5951744228,T,5
489319662,TAP,2
152346973,TDG,1
474405889,TEL,2
1416694565,TGT,5
502788193,TIF,3
839413010,TJX,4
154323642,TMK,1
430643275,TMO,2
987170792,TPR,4
555457907,TRIP,3
409494270,TROW,2
425472933,TRV,2
356657492,TSCO,2
931540348,TSN,4
366614159,TSS,2
1366744535,TWX,4
1387416363,TXN,5
464634723,TXT,2
1579927528,UAA,5
1350005506,UAL,4
497440276,UDR,3
222867370,UHS,1
260771595,ULTA,1
879051040,UNH,4
473669420,UNM,2
1178627131,UNP,4
675824696,UPS,3
521331845,URI,3
1890699207,USB,5
1095599438,UTX,4
2394671534,V,5
193360754,VAR,1
692603040,VFC,3
1021704163,VIAB,4
1527457984,VLO,5
294128428,VMC,1
233803768,VNO,1
206760861,VRSK,1
243352957,VRSN,1
498092649,VRTX,3
612624435,VTR,3
3661743776,VZ,5
134239184,WAT,1
1153968461,WBA,4
1367197436,WDC,4
484150120,WEC,2
5786642117,WFC,5
241291619,WHR,1
555293062,WM,3
2879749853,WMB,5
2361669624,WMT,5
1023059886,WU,4
1253667386,WY,4
317937930,WYN,2
862246032,WYNN,4
274014909,XEC,1
823381110,XEL,4
592310623,XL,3
697924773,XLNX,3
3128222890,XOM,5
415778821,XRAY,2
490879274,XRX,2
330851703,XYL,2
876677224,YUM,4
396132336,ZBH,2
847701448,ZION,4
947876473,ZTS,4
